OrderID,OrderDate,City,Category,Item,Quantity,Price,PaymentMode,Status,DeliveryTime(min),CustomerType,TotalAmount
273,12/01/2023 08:00,Ahmedabad,Beverages,Bread,5,217,Card,Delivered,10,Repeat,1085
274,12/01/2023 09:00,Ahmedabad,Snacks,Milk,1,33,Card,Delivered,45,Repeat,33
275,12/01/2023 10:00,Delhi,Household,Apple,1,187,UPI,Delivered,15,New,187
276,12/01/2023 11:00,Hyderabad,Dairy & Bakery,Shampoo,3,379,Cash,Delivered,83,Repeat,1137
277,12/01/2023 12:00,Delhi,Personal Care,Soap,1,357,Card,Delivered,55,New,357
278,12/01/2023 13:00,Pune,Dairy & Bakery,Flour,5,49,Cash,Delivered,32,Repeat,245
279,12/01/2023 14:00,Delhi,Household,Apple,5,476,UPI,Delivered,29,New,2380
280,12/01/2023 15:00,Mumbai,Dairy & Bakery,Apple,1,33,Cash,Delivered,62,New,33
281,12/01/2023 16:00,Hyderabad,Household,Juice,2,257,Wallet,Delivered,47,New,514
282,12/01/2023 17:00,Hyderabad,Dairy & Bakery,Oil,5,455,UPI,Returned,44,Repeat,2275
283,12/01/2023 18:00,Pune,Personal Care,Soap,3,385,Cash,Delivered,43,Repeat,1155
284,12/01/2023 19:00,Kolkata,Snacks,Juice,2,420,UPI,Delivered,59,New,840
285,12/01/2023 20:00,Mumbai,Dairy & Bakery,Milk,1,81,Card,Delivered,56,Repeat,81
286,12/01/2023 21:00,Bangalore,Personal Care,Milk,4,129,Wallet,Delivered,45,Repeat,516
287,12/01/2023 22:00,Delhi,Beverages,Apple,5,425,UPI,Delivered,25,Repeat,2125
288,12/01/2023 23:00,Chennai,Household,Apple,4,328,Cash,Delivered,58,Repeat,1312
289,13/01/2023 00:00,Delhi,Fruits & Vegetables,Milk,3,179,Card,Delivered,74,New,537
290,13/01/2023 01:00,Ahmedabad,Fruits & Vegetables,Chips,2,351,Cash,Delivered,72,New,702
291,13/01/2023 02:00,Delhi,Household,Shampoo,4,74,Cash,Cancelled,61,New,296
292,13/01/2023 03:00,Bangalore,Snacks,Bread,3,268,UPI,Delivered,82,Repeat,804
293,13/01/2023 04:00,Delhi,Dairy & Bakery,Oil,4,483,UPI,Delivered,85,New,1932
294,13/01/2023 05:00,Mumbai,Snacks,Banana,4,275,Cash,Delivered,69,New,1100
295,13/01/2023 06:00,Mumbai,Fruits & Vegetables,Rice,3,41,UPI,Delivered,26,Repeat,123
296,13/01/2023 07:00,Hyderabad,Personal Care,Eggs,5,441,Cash,Delivered,76,New,2205
297,13/01/2023 08:00,Pune,Household,Soap,4,453,UPI,Delivered,47,Repeat,1812
298,13/01/2023 09:00,Kolkata,Household,Juice,3,122,Wallet,Delivered,38,Repeat,366
299,13/01/2023 10:00,Chennai,Snacks,Soap,4,469,UPI,Delivered,40,Repeat,1876
300,13/01/2023 11:00,Ahmedabad,Personal Care,Milk,5,320,Cash,Delivered,68,Repeat,1600
301,13/01/2023 12:00,Delhi,Snacks,Banana,3,394,Card,Delivered,63,New,1182
302,13/01/2023 13:00,Delhi,Dairy & Bakery,Flour,4,283,UPI,Delivered,62,Repeat,1132
303,13/01/2023 14:00,Bangalore,Beverages,Eggs,1,255,Wallet,Delivered,35,Repeat,255
304,13/01/2023 15:00,Pune,Personal Care,Apple,5,340,Wallet,Delivered,22,Repeat,1700
305,13/01/2023 16:00,Mumbai,Beverages,Apple,4,252,Wallet,Delivered,66,Repeat,1008
306,13/01/2023 17:00,Chennai,Dairy & Bakery,Oil,2,187,Wallet,Delivered,28,Repeat,374
307,13/01/2023 18:00,Hyderabad,Beverages,Flour,3,252,Cash,Cancelled,36,New,756
308,13/01/2023 19:00,Mumbai,Fruits & Vegetables,Juice,4,24,Wallet,Delivered,22,New,96
309,13/01/2023 20:00,Ahmedabad,Beverages,Shampoo,5,64,Card,Delivered,61,Repeat,320
310,13/01/2023 21:00,Pune,Dairy & Bakery,Oil,5,65,UPI,Delivered,73,New,325
311,13/01/2023 22:00,Ahmedabad,Beverages,Rice,2,183,Wallet,Delivered,67,Repeat,366
312,13/01/2023 23:00,Kolkata,Household,Oil,2,420,UPI,Delivered,28,Repeat,840
313,14/01/2023 00:00,Hyderabad,Snacks,Shampoo,4,188,Cash,Delivered,12,Repeat,752
314,14/01/2023 01:00,Kolkata,Fruits & Vegetables,Banana,1,433,UPI,Delivered,76,Repeat,433
315,14/01/2023 02:00,Bangalore,Household,Flour,5,455,Cash,Cancelled,35,Repeat,2275
316,14/01/2023 03:00,Ahmedabad,Household,Shampoo,1,354,Cash,Delivered,15,Repeat,354
317,14/01/2023 04:00,Bangalore,Dairy & Bakery,Juice,1,423,UPI,Delivered,22,Repeat,423
318,14/01/2023 05:00,Delhi,Snacks,Eggs,4,183,Wallet,Cancelled,36,Repeat,732
319,14/01/2023 06:00,Kolkata,Snacks,Eggs,3,275,Card,Delivered,19,Repeat,825
320,14/01/2023 07:00,Pune,Personal Care,Eggs,3,85,UPI,Delivered,25,Repeat,255
321,14/01/2023 08:00,Ahmedabad,Fruits & Vegetables,Flour,3,448,Card,Delivered,32,New,1344
322,14/01/2023 09:00,Chennai,Dairy & Bakery,Apple,2,279,UPI,Delivered,56,Repeat,558
323,14/01/2023 10:00,Hyderabad,Fruits & Vegetables,Chips,5,453,Card,Delivered,21,Repeat,2265
324,14/01/2023 11:00,Mumbai,Personal Care,Banana,2,107,UPI,Delivered,37,Repeat,214
325,14/01/2023 12:00,Pune,Beverages,Rice,5,259,Card,Returned,86,Repeat,1295
326,14/01/2023 13:00,Pune,Household,Flour,5,330,Card,Delivered,27,Repeat,1650
327,14/01/2023 14:00,Bangalore,Fruits & Vegetables,Banana,5,78,UPI,Delivered,67,New,390
328,14/01/2023 15:00,Kolkata,Household,Oil,4,189,UPI,Delivered,11,New,756
329,14/01/2023 16:00,Ahmedabad,Dairy & Bakery,Flour,3,277,Cash,Delivered,55,Repeat,831
330,14/01/2023 17:00,Ahmedabad,Beverages,Banana,2,65,Card,Delivered,26,Repeat,130
331,14/01/2023 18:00,Delhi,Dairy & Bakery,Shampoo,2,21,UPI,Delivered,73,New,42
332,14/01/2023 19:00,Delhi,Beverages,Bread,4,453,Wallet,Delivered,74,Repeat,1812
333,14/01/2023 20:00,Hyderabad,Beverages,Flour,5,148,Wallet,Delivered,63,New,740
334,14/01/2023 21:00,Bangalore,Household,Oil,3,288,Cash,Delivered,52,Repeat,864
335,14/01/2023 22:00,Pune,Dairy & Bakery,Oil,1,345,Wallet,Delivered,87,Repeat,345
336,14/01/2023 23:00,Ahmedabad,Dairy & Bakery,Banana,1,297,UPI,Cancelled,85,Repeat,297
337,15/01/2023 00:00,Chennai,Fruits & Vegetables,Flour,4,36,Card,Delivered,64,New,144
338,15/01/2023 01:00,Bangalore,Dairy & Bakery,Juice,3,206,UPI,Cancelled,23,Repeat,618
339,15/01/2023 02:00,Hyderabad,Fruits & Vegetables,Bread,1,361,Wallet,Delivered,53,Repeat,361
340,15/01/2023 03:00,Hyderabad,Snacks,Chips,1,345,Wallet,Cancelled,47,Repeat,345
341,15/01/2023 04:00,Bangalore,Snacks,Juice,2,135,UPI,Delivered,67,Repeat,270
342,15/01/2023 05:00,Hyderabad,Snacks,Banana,3,278,Cash,Delivered,58,Repeat,834
343,15/01/2023 06:00,Bangalore,Personal Care,Soap,1,385,UPI,Delivered,25,New,385
344,15/01/2023 07:00,Mumbai,Dairy & Bakery,Apple,2,268,Cash,Delivered,83,New,536
345,15/01/2023 08:00,Bangalore,Personal Care,Shampoo,3,217,Wallet,Delivered,39,Repeat,651
346,15/01/2023 09:00,Kolkata,Dairy & Bakery,Milk,5,356,Card,Delivered,77,New,1780
347,15/01/2023 10:00,Bangalore,Fruits & Vegetables,Rice,3,246,Card,Delivered,80,New,738
348,15/01/2023 11:00,Hyderabad,Personal Care,Rice,4,196,UPI,Delivered,89,Repeat,784
349,15/01/2023 12:00,Ahmedabad,Personal Care,Juice,2,262,Cash,Delivered,46,Repeat,524
350,15/01/2023 13:00,Kolkata,Personal Care,Rice,5,453,Wallet,Delivered,78,Repeat,2265
351,15/01/2023 14:00,Hyderabad,Beverages,Bread,2,376,Card,Returned,64,New,752
352,15/01/2023 15:00,Delhi,Fruits & Vegetables,Eggs,2,54,UPI,Delivered,48,Repeat,108
353,15/01/2023 16:00,Delhi,Snacks,Soap,1,426,UPI,Delivered,66,New,426
354,15/01/2023 17:00,Ahmedabad,Fruits & Vegetables,Milk,3,475,Wallet,Delivered,58,Repeat,1425
355,15/01/2023 18:00,Ahmedabad,Beverages,Rice,2,154,Wallet,Delivered,72,New,308
356,15/01/2023 19:00,Kolkata,Dairy & Bakery,Rice,2,325,UPI,Delivered,43,Repeat,650
357,15/01/2023 20:00,Mumbai,Fruits & Vegetables,Juice,4,29,UPI,Delivered,66,Repeat,116
358,15/01/2023 21:00,Ahmedabad,Personal Care,Oil,4,493,UPI,Delivered,71,Repeat,1972
359,15/01/2023 22:00,Delhi,Snacks,Banana,4,202,Cash,Cancelled,48,New,808
360,15/01/2023 23:00,Bangalore,Snacks,Apple,2,221,Wallet,Cancelled,83,Repeat,442
361,16/01/2023 00:00,Hyderabad,Dairy & Bakery,Shampoo,5,38,UPI,Cancelled,76,Repeat,190
362,16/01/2023 01:00,Delhi,Fruits & Vegetables,Shampoo,3,42,Wallet,Delivered,71,New,126
363,16/01/2023 02:00,Delhi,Beverages,Shampoo,2,114,UPI,Delivered,38,Repeat,228
364,16/01/2023 03:00,Mumbai,Dairy & Bakery,Shampoo,1,83,UPI,Delivered,40,New,83
365,16/01/2023 04:00,Kolkata,Fruits & Vegetables,Chips,5,436,UPI,Delivered,69,Repeat,2180
366,16/01/2023 05:00,Kolkata,Household,Flour,5,469,Wallet,Delivered,48,New,2345
367,16/01/2023 06:00,Pune,Snacks,Oil,3,239,UPI,Delivered,88,New,717
368,16/01/2023 07:00,Mumbai,Beverages,Milk,5,115,UPI,Delivered,10,Repeat,575
369,16/01/2023 08:00,Bangalore,Personal Care,Banana,3,372,Wallet,Delivered,65,New,1116
370,16/01/2023 09:00,Kolkata,Beverages,Apple,5,284,UPI,Delivered,67,New,1420
371,16/01/2023 10:00,Hyderabad,Personal Care,Apple,3,400,Card,Delivered,30,Repeat,1200
372,16/01/2023 11:00,Ahmedabad,Beverages,Juice,4,176,Card,Delivered,63,New,704
373,16/01/2023 12:00,Mumbai,Snacks,Soap,4,226,UPI,Cancelled,80,Repeat,904
374,16/01/2023 13:00,Ahmedabad,Personal Care,Rice,5,293,Cash,Delivered,52,Repeat,1465
375,16/01/2023 14:00,Delhi,Fruits & Vegetables,Oil,5,357,Wallet,Delivered,63,Repeat,1785
376,16/01/2023 15:00,Hyderabad,Personal Care,Flour,3,265,UPI,Delivered,11,Repeat,795
377,16/01/2023 16:00,Hyderabad,Dairy & Bakery,Rice,3,218,Wallet,Delivered,23,Repeat,654
378,16/01/2023 17:00,Delhi,Fruits & Vegetables,Banana,2,481,Cash,Delivered,12,Repeat,962
379,16/01/2023 18:00,Mumbai,Dairy & Bakery,Chips,4,304,Cash,Delivered,23,New,1216
380,16/01/2023 19:00,Delhi,Beverages,Bread,2,391,Wallet,Delivered,14,New,782
381,16/01/2023 20:00,Ahmedabad,Fruits & Vegetables,Oil,2,102,Cash,Delivered,48,Repeat,204
382,16/01/2023 21:00,Pune,Beverages,Eggs,1,336,Cash,Delivered,10,Repeat,336
383,16/01/2023 22:00,Hyderabad,Household,Banana,3,152,Wallet,Returned,52,New,456
384,16/01/2023 23:00,Chennai,Beverages,Bread,1,124,Cash,Delivered,68,Repeat,124
385,17/01/2023 00:00,Chennai,Beverages,Eggs,1,389,Card,Delivered,87,New,389
386,17/01/2023 01:00,Ahmedabad,Dairy & Bakery,Apple,2,256,UPI,Delivered,24,Repeat,512
387,17/01/2023 02:00,Bangalore,Personal Care,Chips,1,88,Card,Delivered,55,Repeat,88
388,17/01/2023 03:00,Kolkata,Household,Banana,3,203,Card,Delivered,16,Repeat,609
389,17/01/2023 04:00,Delhi,Beverages,Shampoo,2,137,UPI,Delivered,51,New,274
390,17/01/2023 05:00,Delhi,Beverages,Apple,3,199,Card,Cancelled,16,Repeat,597
391,17/01/2023 06:00,Bangalore,Household,Bread,5,290,UPI,Delivered,56,New,1450
392,17/01/2023 07:00,Bangalore,Household,Flour,1,109,UPI,Delivered,87,Repeat,109
393,17/01/2023 08:00,Ahmedabad,Fruits & Vegetables,Oil,2,107,Wallet,Returned,28,Repeat,214
394,17/01/2023 09:00,Ahmedabad,Dairy & Bakery,Banana,4,102,UPI,Delivered,62,Repeat,408
395,17/01/2023 10:00,Bangalore,Household,Banana,3,39,UPI,Delivered,25,New,117
396,17/01/2023 11:00,Hyderabad,Household,Oil,1,126,Cash,Delivered,71,Repeat,126
397,17/01/2023 12:00,Ahmedabad,Snacks,Juice,3,348,Cash,Delivered,75,Repeat,1044
398,17/01/2023 13:00,Pune,Personal Care,Milk,3,367,Card,Returned,74,Repeat,1101
399,17/01/2023 14:00,Ahmedabad,Household,Apple,5,291,UPI,Delivered,60,New,1455
400,17/01/2023 15:00,Delhi,Dairy & Bakery,Oil,3,350,UPI,Delivered,45,New,1050
401,17/01/2023 16:00,Ahmedabad,Personal Care,Banana,5,117,Wallet,Delivered,44,Repeat,585
402,17/01/2023 17:00,Hyderabad,Personal Care,Rice,5,428,UPI,Delivered,33,Repeat,2140
403,17/01/2023 18:00,Bangalore,Beverages,Flour,5,251,Wallet,Delivered,78,Repeat,1255
404,17/01/2023 19:00,Delhi,Beverages,Flour,1,394,UPI,Cancelled,38,Repeat,394
405,17/01/2023 20:00,Ahmedabad,Beverages,Rice,3,76,Cash,Delivered,10,Repeat,228
406,17/01/2023 21:00,Hyderabad,Beverages,Milk,3,168,Cash,Delivered,66,Repeat,504
407,17/01/2023 22:00,Pune,Snacks,Banana,5,408,Cash,Delivered,18,New,2040
408,17/01/2023 23:00,Ahmedabad,Household,Shampoo,3,478,Card,Delivered,89,Repeat,1434
409,18/01/2023 00:00,Hyderabad,Beverages,Milk,3,254,UPI,Cancelled,24,Repeat,762
410,18/01/2023 01:00,Pune,Fruits & Vegetables,Milk,5,156,Cash,Delivered,83,Repeat,780
411,18/01/2023 02:00,Bangalore,Beverages,Bread,4,286,Wallet,Delivered,25,Repeat,1144
412,18/01/2023 03:00,Ahmedabad,Household,Bread,4,248,Cash,Delivered,57,New,992
413,18/01/2023 04:00,Pune,Beverages,Soap,5,380,UPI,Delivered,45,Repeat,1900
414,18/01/2023 05:00,Delhi,Snacks,Apple,1,340,Cash,Delivered,62,New,340
415,18/01/2023 06:00,Bangalore,Dairy & Bakery,Eggs,3,466,UPI,Delivered,88,New,1398
416,18/01/2023 07:00,Delhi,Dairy & Bakery,Oil,3,301,UPI,Delivered,12,New,903
417,18/01/2023 08:00,Chennai,Household,Milk,4,221,Cash,Delivered,28,New,884
418,18/01/2023 09:00,Mumbai,Dairy & Bakery,Flour,5,251,Wallet,Delivered,50,Repeat,1255
419,18/01/2023 10:00,Ahmedabad,Dairy & Bakery,Bread,1,38,Card,Cancelled,46,Repeat,38
420,18/01/2023 11:00,Pune,Fruits & Vegetables,Chips,5,35,UPI,Returned,68,New,175
421,18/01/2023 12:00,Mumbai,Household,Soap,4,75,Card,Delivered,76,Repeat,300
422,18/01/2023 13:00,Mumbai,Household,Banana,4,376,Cash,Delivered,17,New,1504
423,18/01/2023 14:00,Pune,Dairy & Bakery,Apple,3,133,UPI,Delivered,23,New,399
424,18/01/2023 15:00,Bangalore,Dairy & Bakery,Banana,2,87,UPI,Delivered,70,Repeat,174
425,18/01/2023 16:00,Ahmedabad,Dairy & Bakery,Soap,1,97,Cash,Delivered,44,New,97
426,18/01/2023 17:00,Chennai,Personal Care,Flour,1,49,Card,Returned,25,Repeat,49
427,18/01/2023 18:00,Delhi,Snacks,Juice,2,26,Wallet,Delivered,80,New,52
428,18/01/2023 19:00,Hyderabad,Beverages,Rice,4,415,Cash,Delivered,44,Repeat,1660
429,18/01/2023 20:00,Delhi,Snacks,Apple,5,171,Cash,Delivered,17,New,855
430,18/01/2023 21:00,Hyderabad,Household,Oil,1,382,Wallet,Delivered,69,New,382
431,18/01/2023 22:00,Delhi,Fruits & Vegetables,Rice,2,41,Wallet,Delivered,21,New,82
432,18/01/2023 23:00,Pune,Beverages,Chips,3,450,Wallet,Cancelled,58,Repeat,1350
433,19/01/2023 00:00,Chennai,Fruits & Vegetables,Banana,3,49,Wallet,Delivered,89,New,147
434,19/01/2023 01:00,Ahmedabad,Personal Care,Flour,4,463,Cash,Delivered,77,New,1852
435,19/01/2023 02:00,Hyderabad,Household,Juice,1,186,Wallet,Delivered,44,New,186
436,19/01/2023 03:00,Ahmedabad,Personal Care,Chips,5,167,Card,Delivered,54,Repeat,835
437,19/01/2023 04:00,Ahmedabad,Household,Eggs,1,429,Wallet,Delivered,50,New,429
438,19/01/2023 05:00,Ahmedabad,Fruits & Vegetables,Banana,3,68,UPI,Delivered,70,New,204
439,19/01/2023 06:00,Kolkata,Fruits & Vegetables,Soap,1,344,UPI,Delivered,85,Repeat,344
440,19/01/2023 07:00,Bangalore,Fruits & Vegetables,Juice,3,317,Wallet,Delivered,24,New,951
441,19/01/2023 08:00,Delhi,Household,Flour,2,281,Cash,Delivered,76,Repeat,562
442,19/01/2023 09:00,Ahmedabad,Dairy & Bakery,Apple,2,200,Cash,Returned,68,Repeat,400
443,19/01/2023 10:00,Delhi,Fruits & Vegetables,Juice,3,309,Card,Delivered,11,New,927
444,19/01/2023 11:00,Ahmedabad,Personal Care,Banana,5,141,Cash,Cancelled,15,Repeat,705
445,19/01/2023 12:00,Hyderabad,Beverages,Oil,5,143,Card,Delivered,66,New,715
446,19/01/2023 13:00,Bangalore,Household,Bread,1,472,Card,Delivered,25,Repeat,472
447,19/01/2023 14:00,Bangalore,Personal Care,Chips,3,285,Card,Delivered,32,Repeat,855
448,19/01/2023 15:00,Pune,Snacks,Juice,4,47,Wallet,Delivered,50,New,188
449,19/01/2023 16:00,Kolkata,Snacks,Rice,5,278,Cash,Delivered,39,New,1390
450,19/01/2023 17:00,Pune,Beverages,Chips,5,96,UPI,Delivered,76,Repeat,480
451,19/01/2023 18:00,Pune,Dairy & Bakery,Rice,2,451,Card,Delivered,64,Repeat,902
452,19/01/2023 19:00,Pune,Fruits & Vegetables,Juice,5,386,UPI,Delivered,89,New,1930
453,19/01/2023 20:00,Pune,Household,Bread,5,213,Card,Delivered,13,Repeat,1065
454,19/01/2023 21:00,Pune,Personal Care,Chips,5,401,Cash,Delivered,37,Repeat,2005
455,19/01/2023 22:00,Chennai,Fruits & Vegetables,Soap,3,54,Wallet,Delivered,59,New,162
456,19/01/2023 23:00,Bangalore,Personal Care,Flour,3,455,Card,Delivered,37,Repeat,1365
457,20/01/2023 00:00,Pune,Household,Chips,2,133,Card,Delivered,62,New,266
458,20/01/2023 01:00,Ahmedabad,Snacks,Apple,1,81,UPI,Delivered,76,Repeat,81
459,20/01/2023 02:00,Bangalore,Fruits & Vegetables,Juice,5,71,Wallet,Delivered,35,New,355
460,20/01/2023 03:00,Bangalore,Beverages,Eggs,1,135,Cash,Delivered,48,Repeat,135
461,20/01/2023 04:00,Mumbai,Dairy & Bakery,Banana,3,66,Card,Delivered,22,Repeat,198
462,20/01/2023 05:00,Chennai,Beverages,Milk,5,457,Cash,Delivered,80,Repeat,2285
463,20/01/2023 06:00,Pune,Dairy & Bakery,Shampoo,1,431,Wallet,Delivered,63,Repeat,431
464,20/01/2023 07:00,Delhi,Personal Care,Eggs,1,120,UPI,Delivered,22,Repeat,120
465,20/01/2023 08:00,Hyderabad,Fruits & Vegetables,Rice,4,298,Wallet,Delivered,68,Repeat,1192
466,20/01/2023 09:00,Kolkata,Fruits & Vegetables,Soap,3,126,Wallet,Delivered,13,Repeat,378
467,20/01/2023 10:00,Ahmedabad,Dairy & Bakery,Soap,2,490,Wallet,Delivered,89,Repeat,980
468,20/01/2023 11:00,Delhi,Snacks,Shampoo,2,54,Wallet,Returned,66,New,108
469,20/01/2023 12:00,Chennai,Household,Bread,4,378,Cash,Cancelled,69,New,1512
470,20/01/2023 13:00,Hyderabad,Beverages,Apple,1,394,Cash,Delivered,56,New,394
471,20/01/2023 14:00,Chennai,Personal Care,Banana,4,307,UPI,Delivered,86,Repeat,1228
472,20/01/2023 15:00,Ahmedabad,Beverages,Eggs,4,21,Card,Delivered,83,Repeat,84
473,20/01/2023 16:00,Bangalore,Beverages,Oil,3,258,Card,Delivered,14,Repeat,774
474,20/01/2023 17:00,Hyderabad,Personal Care,Milk,5,387,Wallet,Delivered,45,Repeat,1935
475,20/01/2023 18:00,Bangalore,Personal Care,Chips,1,397,Wallet,Delivered,28,New,397
476,20/01/2023 19:00,Ahmedabad,Fruits & Vegetables,Shampoo,2,291,Cash,Delivered,39,Repeat,582
477,20/01/2023 20:00,Delhi,Beverages,Bread,2,163,Card,Delivered,50,Repeat,326
478,20/01/2023 21:00,Ahmedabad,Household,Soap,4,454,UPI,Cancelled,57,Repeat,1816
479,20/01/2023 22:00,Delhi,Household,Milk,4,470,Wallet,Delivered,37,Repeat,1880
480,20/01/2023 23:00,Hyderabad,Dairy & Bakery,Oil,4,111,Cash,Delivered,40,Repeat,444
481,21/01/2023 00:00,Hyderabad,Personal Care,Soap,1,240,Wallet,Delivered,66,Repeat,240
482,21/01/2023 01:00,Pune,Fruits & Vegetables,Juice,4,73,Wallet,Delivered,52,Repeat,292
483,21/01/2023 02:00,Chennai,Household,Oil,4,423,Cash,Delivered,74,Repeat,1692
484,21/01/2023 03:00,Pune,Snacks,Shampoo,5,247,Card,Cancelled,18,Repeat,1235
485,21/01/2023 04:00,Chennai,Fruits & Vegetables,Bread,1,52,Card,Delivered,21,New,52
486,21/01/2023 05:00,Pune,Fruits & Vegetables,Chips,3,233,Wallet,Delivered,21,Repeat,699
487,21/01/2023 06:00,Bangalore,Household,Rice,3,155,Card,Delivered,51,Repeat,465
488,21/01/2023 07:00,Hyderabad,Snacks,Bread,5,267,Cash,Delivered,82,New,1335
489,21/01/2023 08:00,Delhi,Dairy & Bakery,Banana,2,427,Card,Delivered,62,Repeat,854
490,21/01/2023 09:00,Chennai,Household,Flour,3,72,Wallet,Delivered,66,Repeat,216
491,21/01/2023 10:00,Ahmedabad,Snacks,Oil,1,83,Wallet,Returned,25,Repeat,83
492,21/01/2023 11:00,Chennai,Fruits & Vegetables,Chips,2,333,Cash,Delivered,86,New,666
493,21/01/2023 12:00,Delhi,Snacks,Eggs,4,393,Wallet,Delivered,59,Repeat,1572
494,21/01/2023 13:00,Pune,Fruits & Vegetables,Flour,1,56,Card,Delivered,13,Repeat,56
495,21/01/2023 14:00,Chennai,Household,Bread,2,231,Cash,Delivered,22,Repeat,462
496,21/01/2023 15:00,Kolkata,Personal Care,Oil,3,31,Wallet,Delivered,69,Repeat,93
497,21/01/2023 16:00,Bangalore,Household,Chips,4,487,Cash,Delivered,37,Repeat,1948
498,21/01/2023 17:00,Hyderabad,Beverages,Eggs,4,103,Cash,Delivered,21,New,412
499,21/01/2023 18:00,Delhi,Beverages,Bread,1,407,Card,Delivered,33,New,407
500,21/01/2023 19:00,Hyderabad,Beverages,Milk,4,113,Card,Delivered,10,New,452
501,21/01/2023 20:00,Kolkata,Household,Rice,2,434,UPI,Delivered,43,Repeat,868
502,21/01/2023 21:00,Chennai,Dairy & Bakery,Milk,5,361,Cash,Delivered,12,Repeat,1805
503,21/01/2023 22:00,Chennai,Household,Flour,3,226,Card,Delivered,31,Repeat,678
504,21/01/2023 23:00,Ahmedabad,Personal Care,Banana,1,57,Wallet,Delivered,36,New,57
505,22/01/2023 00:00,Kolkata,Snacks,Oil,5,440,UPI,Delivered,30,New,2200
506,22/01/2023 01:00,Delhi,Household,Chips,5,367,UPI,Delivered,22,New,1835
507,22/01/2023 02:00,Ahmedabad,Household,Oil,1,222,Wallet,Delivered,53,Repeat,222
508,22/01/2023 03:00,Bangalore,Fruits & Vegetables,Flour,2,289,Card,Delivered,89,Repeat,578
509,22/01/2023 04:00,Ahmedabad,Fruits & Vegetables,Flour,3,94,Cash,Cancelled,33,New,282
510,22/01/2023 05:00,Mumbai,Fruits & Vegetables,Eggs,1,147,UPI,Delivered,55,New,147
511,22/01/2023 06:00,Delhi,Household,Juice,5,348,Wallet,Delivered,26,Repeat,1740
512,22/01/2023 07:00,Mumbai,Dairy & Bakery,Bread,5,171,Wallet,Delivered,14,Repeat,855
513,22/01/2023 08:00,Kolkata,Snacks,Juice,1,29,Wallet,Delivered,47,New,29
514,22/01/2023 09:00,Pune,Snacks,Bread,5,57,Wallet,Delivered,68,Repeat,285
515,22/01/2023 10:00,Mumbai,Personal Care,Banana,1,446,UPI,Delivered,36,New,446
516,22/01/2023 11:00,Bangalore,Dairy & Bakery,Juice,1,124,Cash,Delivered,63,New,124
517,22/01/2023 12:00,Ahmedabad,Dairy & Bakery,Oil,3,184,Card,Delivered,80,Repeat,552
518,22/01/2023 13:00,Pune,Snacks,Oil,1,445,Wallet,Delivered,64,New,445
519,22/01/2023 14:00,Ahmedabad,Beverages,Eggs,5,51,Wallet,Delivered,80,Repeat,255
520,22/01/2023 15:00,Mumbai,Fruits & Vegetables,Oil,4,231,Cash,Delivered,52,Repeat,924
521,22/01/2023 16:00,Ahmedabad,Fruits & Vegetables,Apple,3,33,Cash,Cancelled,47,Repeat,99
522,22/01/2023 17:00,Kolkata,Snacks,Milk,5,249,Card,Delivered,70,Repeat,1245
523,22/01/2023 18:00,Pune,Dairy & Bakery,Eggs,5,151,UPI,Delivered,54,New,755
524,22/01/2023 19:00,Kolkata,Personal Care,Soap,3,171,Cash,Cancelled,67,New,513
525,22/01/2023 20:00,Mumbai,Beverages,Shampoo,3,115,UPI,Delivered,38,Repeat,345
526,22/01/2023 21:00,Kolkata,Snacks,Banana,5,29,UPI,Delivered,63,New,145
527,22/01/2023 22:00,Bangalore,Fruits & Vegetables,Rice,4,393,Wallet,Delivered,43,New,1572
528,22/01/2023 23:00,Mumbai,Household,Bread,2,382,UPI,Delivered,30,New,764
529,23/01/2023 00:00,Mumbai,Dairy & Bakery,Eggs,5,35,Wallet,Delivered,54,New,175
530,23/01/2023 01:00,Mumbai,Household,Juice,3,186,Wallet,Delivered,10,Repeat,558
531,23/01/2023 02:00,Delhi,Personal Care,Shampoo,1,115,Card,Delivered,19,Repeat,115
532,23/01/2023 03:00,Ahmedabad,Snacks,Apple,1,37,UPI,Delivered,67,Repeat,37
533,23/01/2023 04:00,Delhi,Fruits & Vegetables,Soap,3,428,Cash,Delivered,37,Repeat,1284
534,23/01/2023 05:00,Delhi,Beverages,Juice,3,26,Cash,Delivered,70,New,78
535,23/01/2023 06:00,Bangalore,Household,Oil,2,203,Cash,Delivered,39,New,406
536,23/01/2023 07:00,Pune,Beverages,Flour,3,401,Card,Returned,37,New,1203
537,23/01/2023 08:00,Ahmedabad,Personal Care,Milk,1,264,Wallet,Delivered,38,New,264
538,23/01/2023 09:00,Kolkata,Fruits & Vegetables,Apple,4,450,Wallet,Delivered,40,Repeat,1800
539,23/01/2023 10:00,Chennai,Household,Shampoo,3,390,Cash,Delivered,77,Repeat,1170
540,23/01/2023 11:00,Mumbai,Personal Care,Oil,2,485,Wallet,Delivered,83,Repeat,970
541,23/01/2023 12:00,Kolkata,Beverages,Chips,4,386,Wallet,Delivered,40,Repeat,1544
542,23/01/2023 13:00,Mumbai,Beverages,Chips,2,101,Card,Delivered,50,Repeat,202
543,23/01/2023 14:00,Bangalore,Household,Shampoo,4,150,UPI,Delivered,73,Repeat,600
544,23/01/2023 15:00,Mumbai,Fruits & Vegetables,Chips,3,148,UPI,Cancelled,51,Repeat,444
